Region,Soil_Type,Crop,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare
Oeste,Turba,Trigo,945.1516212488432,28.417769986920863,False,True,Lluvioso,72,6.728261625352536
Oeste,Calcáreo,Cebada,617.1021746210376,35.660489298490035,False,True,Nublado,138,4.987304335530679
Este,Franco,Maiz,413.4156848245905,25.34425806141376,False,False,Lluvioso,118,2.870758455757464
Oeste,Calcáreo,Maiz,227.1106527863094,26.67341142305571,True,True,Nublado,94,4.706143174858478
Norte,Arcilloso,Maiz,117.63821701034225,35.33032090928705,False,False,Lluvioso,79,0.9298470145417324
Oeste,Siltoso,Trigo,236.14147443119225,23.50091590440931,True,True,Nublado,87,4.383313481356817
Norte,Siltoso,Maiz,745.5469248076352,31.8766868793007,True,False,Lluvioso,133,5.842372798682281
Este,Franco,Trigo,167.58725209090557,32.79910396034373,True,False,Nublado,139,2.8439406262424307
Sur,Turba,Trigo,968.6546195835624,34.5918339215031,True,False,Soleado,87,7.22002822554068
Este,Arcilloso,Maiz,734.4731965664857,37.758283223549455,False,False,Lluvioso,112,4.702441486308988
Norte,Siltoso,Maiz,495.2696707368135,15.042511810477958,True,True,Soleado,115,5.453161166887916
Oeste,Siltoso,Trigo,554.6013416565561,20.49145559532845,False,False,Nublado,121,3.2719571200916406
Este,Siltoso,Cebada,971.2028834336217,27.06297505654293,True,False,Lluvioso,92,7.565714564849251
Este,Siltoso,Cebada,454.4287260660332,19.13433982399608,False,True,Nublado,147,3.695287401487785
Este,Turba,Maiz,200.44462807981,38.17368155363931,True,True,Nublado,78,4.011784737572904
Oeste,Turba,Trigo,818.7174068784052,34.1725442833194,False,False,Lluvioso,70,4.330185493031858
Oeste,Turba,Maiz,633.4449058316706,28.781670205471823,True,False,Nublado,82,5.050056144430343
Oeste,Calcáreo,Cebada,685.2630141377504,20.50618860541268,False,True,Lluvioso,134,5.471584899307036
Norte,Arenoso,Trigo,367.1286880721934,20.96490769437742,False,False,Lluvioso,133,2.105625661091258
Norte,Turba,Trigo,690.2570815142768,21.08389302029148,True,True,Nublado,83,6.631343690432539
Este,Calcáreo,Cebada,289.6133773001829,26.257810084296658,False,False,Lluvioso,117,2.110907337296427
Sur,Arcilloso,Cebada,199.51892033944995,38.74258387978831,False,True,Nublado,100,4.031432152045996
Oeste,Turba,Maiz,353.3405382490972,16.055205722855206,False,True,Soleado,78,3.534870839996008
Este,Franco,Trigo,961.970408381988,22.89799458849366,True,False,Lluvioso,143,6.251479838661221
Norte,Franco,Cebada,262.7588685291709,17.57754775957275,True,False,Lluvioso,96,2.485783701613535
Oeste,Calcáreo,Trigo,259.7714596837535,25.468706759922352,False,False,Lluvioso,140,1.859253109233472
Este,Turba,Maiz,635.5865636072726,27.42251174812373,False,False,Lluvioso,86,3.2927332764483634
Este,Arcilloso,Trigo,662.7766396412195,31.42868371996904,True,True,Soleado,79,6.975898818353368
Este,Siltoso,Maiz,120.13437218063412,30.905030104046304,True,False,Soleado,147,2.7855810035349977
Norte,Franco,Cebada,814.2137888286303,37.22598986912882,True,True,Lluvioso,105,8.231869473988636
Oeste,Arcilloso,Trigo,721.8568510460889,32.38362280604679,True,True,Soleado,73,7.142595759376334
Norte,Turba,Maiz,308.48358968197937,29.89742852446953,True,True,Soleado,140,5.081332611337472
Este,Turba,Maiz,122.92178833914316,28.8470089512143,False,False,Soleado,95,1.0856680062614834
Este,Turba,Trigo,279.81095173272274,36.28220864844669,True,False,Lluvioso,123,4.092405890450579
Norte,Siltoso,Maiz,524.6157981696354,24.24834863867907,False,False,Lluvioso,135,2.530696575610028
Sur,Siltoso,Cebada,339.45526135583924,19.33684408366668,False,True,Lluvioso,100,3.956679718541973
Sur,Franco,Cebada,403.6604450638904,38.750155545670886,True,True,Soleado,102,5.478413894028083
Oeste,Arenoso,Cebada,571.6751163894276,35.071199611086854,True,True,Soleado,70,6.67991410745054
Norte,Franco,Trigo,684.0224827143737,35.9392043026272,False,False,Soleado,105,4.180648500431624
Norte,Calcáreo,Cebada,597.8781073287199,29.20699876486293,True,False,Lluvioso,148,5.02466211413163
Norte,Siltoso,Maiz,721.5146570061279,24.092094024292244,False,False,Nublado,147,4.464882855323797
Este,Franco,Trigo,867.2248849835643,28.191312633390453,False,False,Nublado,135,4.960988621562214
Sur,Arcilloso,Trigo,189.96410769916724,29.075358655232847,True,True,Soleado,63,4.501273537919962
Este,Arcilloso,Maiz,849.4948726114071,17.17643504562058,False,False,Soleado,76,4.292162596059956
Sur,Arenoso,Cebada,205.32231761294068,20.14137842986128,True,False,Nublado,109,3.1976921107160456
Sur,Arenoso,Cebada,585.452360240155,23.18579440209794,True,True,Soleado,78,6.520544784345903
Sur,Turba,Cebada,748.5373875471586,27.57135359217235,True,True,Nublado,125,6.979584197509831
Sur,Arenoso,Maiz,992.966808912625,27.938063299768693,False,True,Nublado,106,6.828982688704505
Oeste,Calcáreo,Cebada,851.4986205868286,18.24663071448593,True,True,Soleado,108,7.061868588432901
Sur,Arenoso,Trigo,188.77525970203345,34.8288877774433,False,False,Nublado,72,2.104561747565374
Oeste,Turba,Trigo,602.6963271868158,37.3564674491214,False,False,Lluvioso,132,3.588214374017644
Norte,Arenoso,Maiz,511.4470721656294,21.20361793387488,False,False,Lluvioso,83,2.3989676109363987
Oeste,Arcilloso,Cebada,818.0855615345138,36.79356082228492,False,False,Lluvioso,67,4.296148702744761
Norte,Turba,Maiz,982.1016912832116,30.21399836451795,True,True,Soleado,145,7.466602810711871
Este,Franco,Maiz,669.0869035088494,19.19929488738698,False,False,Lluvioso,109,3.2906771356844664
Norte,Turba,Maiz,565.1268152049213,18.40902570379552,False,True,Soleado,125,4.245886550020418
Oeste,Siltoso,Trigo,851.8610261476797,23.1734988812272,True,True,Soleado,98,7.799099924190272
Este,Calcáreo,Maiz,908.8125327198758,20.087515408694664,True,False,Lluvioso,117,6.825120897325658
Sur,Calcáreo,Cebada,931.6344768777676,15.88304492777485,True,True,Lluvioso,80,8.117528964240801
Este,Arcilloso,Maiz,624.2015978025696,15.207652977607372,False,False,Soleado,122,3.303183658468885
Oeste,Calcáreo,Maiz,702.5650716471094,24.018638519471963,False,True,Nublado,90,4.913913356928673
Este,Siltoso,Maiz,550.8663229294016,25.47725655315962,True,True,Lluvioso,90,6.348887825791934
Este,Arcilloso,Maiz,844.1768706954016,18.53900959797883,True,True,Lluvioso,79,6.961769615466734
Norte,Franco,Maiz,648.8530447023376,22.09724008519565,True,False,Lluvioso,131,4.979566657697121
Oeste,Franco,Cebada,663.1117167927042,33.74672396859135,False,True,Nublado,85,5.079528086381147
Oeste,Arenoso,Maiz,891.1373925819074,24.71283661804604,False,False,Soleado,90,4.636957008170354
Oeste,Turba,Cebada,139.34282829624183,16.172471884726043,True,True,Lluvioso,89,4.0047369841082565
Norte,Arenoso,Cebada,353.9625001061298,22.688847025188263,True,False,Soleado,126,4.361775398263104
Oeste,Arenoso,Cebada,447.7871150814633,16.544134678416704,False,True,Lluvioso,134,5.0580970696503975
Norte,Calcáreo,Trigo,506.7945598097324,21.488312991244776,False,True,Lluvioso,111,3.773763885486394
Norte,Franco,Trigo,797.6082263933502,16.554058296162435,False,True,Nublado,96,4.909839863620624
Este,Arcilloso,Maiz,883.0317597226596,23.138550950284376,False,True,Nublado,84,5.27032255069906
Norte,Turba,Trigo,788.4033715789392,26.69575286009477,False,True,Nublado,89,5.355114118466445
Sur,Arenoso,Maiz,651.5499153786775,20.315725463085823,True,True,Soleado,85,6.702675262381834
Sur,Arcilloso,Cebada,409.5014856353442,30.811973857937456,True,True,Nublado,93,5.649447873523433
Sur,Turba,Maiz,958.5469967361196,16.58312177588258,False,False,Nublado,76,5.861036677239277
Sur,Arcilloso,Maiz,221.98307321081109,29.80397227184924,True,False,Nublado,129,2.775984202660073
Este,Arenoso,Maiz,224.30681472509468,25.05343943717912,True,False,Lluvioso,70,2.9789279747174304
Oeste,Siltoso,Trigo,516.524671264473,36.84512806202783,True,False,Nublado,78,4.233483425882294
Oeste,Turba,Cebada,310.934371361191,22.76941566256729,True,True,Lluvioso,96,5.6686018049839655
Norte,Arcilloso,Trigo,823.8603085191004,28.075143041329525,False,False,Lluvioso,89,5.836590397560083
Oeste,Turba,Cebada,447.71073900919146,21.37455546483752,True,False,Soleado,96,4.533849242556016
Norte,Calcáreo,Maiz,801.4944829644106,34.3823049629863,False,False,Lluvioso,70,5.5708153720718965
Sur,Calcáreo,Cebada,397.95927464442127,37.56499853015252,False,False,Lluvioso,74,2.5679417908093707
Oeste,Arenoso,Cebada,461.8677718820231,33.82877264020257,False,False,Lluvioso,102,3.771724696818876
Este,Calcáreo,Maiz,880.2427062600484,17.802219440740387,False,True,Lluvioso,117,4.8832486202703445
Este,Turba,Cebada,868.763153981892,24.755067661403626,False,False,Nublado,75,5.071974447534605
Sur,Turba,Cebada,306.9036793263072,31.546956054077665,True,False,Nublado,96,3.4613645456743543
Norte,Arcilloso,Trigo,588.500633681595,21.262266505881165,False,True,Soleado,122,5.051363581824583
Sur,Siltoso,Trigo,231.5793718462052,28.37882970391664,True,True,Lluvioso,87,4.990512810807451
Norte,Turba,Maiz,206.24267246628523,23.07099814965795,False,False,Lluvioso,114,1.2058864032782706
Norte,Calcáreo,Trigo,976.5075114810496,27.768806715653508,False,False,Lluvioso,73,4.786002814997509
Oeste,Arcilloso,Cebada,847.8473935920389,27.22138599330428,True,True,Nublado,114,7.2637182658208355
Norte,Arenoso,Maiz,825.080049910896,22.663168639834623,False,True,Nublado,68,5.27810122208096
Este,Turba,Maiz,121.8316864793392,39.59626843750695,True,False,Lluvioso,98,2.8410116304185884
Este,Calcáreo,Cebada,447.7843417071554,34.10191293711982,True,False,Lluvioso,97,4.148571709046725
Oeste,Turba,Maiz,506.4425805016161,39.59682441564146,False,False,Soleado,83,2.7726836086519207
Oeste,Franco,Trigo,197.86156967895351,37.73224630281886,False,False,Soleado,68,1.820056695233434
Norte,Arenoso,Cebada,926.065227078768,18.41414788340235,True,True,Nublado,141,7.314020723483319
Sur,Arenoso,Maiz,668.0294516189891,18.621201106140447,True,False,Soleado,134,4.935790921848091
Norte,Calcáreo,Cebada,459.5203095160248,30.690626260232307,False,False,Nublado,73,2.5547050421942457
Este,Arcilloso,Maiz,763.1786961287513,31.87327135278001,True,False,Lluvioso,111,6.644368287785164
Norte,Calcáreo,Trigo,591.4341263132242,30.034339216939568,True,True,Soleado,126,6.46101538603267
Norte,Turba,Maiz,711.9417413280605,24.35406254911502,False,True,Lluvioso,69,5.542174684180995
Oeste,Calcáreo,Cebada,792.8728148802206,32.698539967561075,True,False,Nublado,73,5.567824240016811
Oeste,Turba,Cebada,386.7379357823403,32.62272505023964,True,True,Lluvioso,99,4.941299286228599
Este,Arcilloso,Trigo,537.3190112368243,23.8695005509522,False,False,Soleado,82,2.3828407019874462
Sur,Calcáreo,Cebada,261.7449767001794,19.05704220053181,True,True,Nublado,115,4.701442403670466
Norte,Arcilloso,Maiz,419.6450479096218,37.36063416019309,False,True,Nublado,128,4.084243924791562
Oeste,Siltoso,Maiz,327.7721232328537,20.463420924449185,False,False,Nublado,67,2.285790267664768
Sur,Franco,Cebada,712.6998441577118,39.684587037126846,True,False,Nublado,60,5.591916870143925
Sur,Arenoso,Cebada,913.0423853482064,32.831275891118324,False,True,Lluvioso,64,7.0236603303562335
Norte,Arenoso,Trigo,885.1987558312522,16.254269953607935,False,False,Lluvioso,70,4.437525372274804
Este,Arcilloso,Cebada,621.2156726007221,17.46040086377635,True,False,Lluvioso,144,5.197647516979892
Sur,Turba,Trigo,709.4978541770791,15.179189292964873,False,False,Soleado,142,4.375272296666731
Este,Siltoso,Maiz,815.2726049857737,22.74759264480245,False,False,Soleado,131,5.5281577961687125
Este,Turba,Maiz,221.189670421774,34.76127221524261,False,False,Nublado,126,1.4030644236747671
Este,Turba,Trigo,238.84511234511413,31.4179692738592,True,False,Nublado,101,3.377226591584463
Sur,Arenoso,Cebada,927.0454496632924,39.06286055433047,True,True,Lluvioso,76,7.990375566033826
Norte,Siltoso,Maiz,701.2897677793004,26.555585340876515,False,False,Nublado,79,3.670837266149578
Sur,Turba,Trigo,523.3889026286843,38.74666044287669,False,False,Nublado,122,3.1396752683048508
Sur,Calcáreo,Maiz,589.7304858488554,34.727553327456825,False,False,Nublado,142,3.854642709594546
Norte,Turba,Cebada,611.0619145403698,32.72010225674779,True,True,Soleado,127,6.430285958426555
Oeste,Calcáreo,Cebada,109.70250273025296,29.088693249970152,True,False,Lluvioso,130,2.3291890141626093
Oeste,Siltoso,Cebada,911.0992417271926,35.65955175293888,True,False,Nublado,129,6.206611295957394
Norte,Franco,Maiz,843.4244173023249,20.71107693032596,False,True,Soleado,77,5.135368297887855
Norte,Arcilloso,Trigo,582.57402961089,31.000913771630508,True,False,Soleado,107,5.2430269101992
Oeste,Calcáreo,Trigo,502.3114178881276,28.05416647203703,False,True,Lluvioso,114,4.471107416988786
Este,Siltoso,Cebada,197.7262035337468,38.443730293657474,True,True,Lluvioso,133,4.181564048124186
Oeste,Franco,Cebada,973.3248182118548,19.67237715546065,True,False,Soleado,108,6.888152385642447
Sur,Calcáreo,Trigo,744.8322176524847,37.66117185899067,True,True,Lluvioso,110,6.745112354781858
Este,Siltoso,Cebada,145.01766108116416,33.45794479373681,False,False,Nublado,143,0.5121233126660405
Sur,Franco,Cebada,149.1158110617358,21.78116738337421,False,True,Nublado,106,2.4801435989989167
Este,Arcilloso,Trigo,741.1206899821387,34.11504626802755,False,True,Lluvioso,101,6.05004774991438
Norte,Turba,Maiz,727.9917228631875,18.57192239031229,False,True,Soleado,82,6.129253606314294
Sur,Turba,Maiz,306.7210169447189,25.80341967000825,True,False,Nublado,129,4.3122190667934905
Oeste,Arcilloso,Cebada,421.3476713974716,23.79886018717469,False,False,Nublado,132,2.8286341812144085
Este,Arcilloso,Cebada,863.8047786651476,20.424292995592765,False,True,Soleado,68,6.01327870501538
Oeste,Arenoso,Cebada,215.4059157597307,27.56803595609847,True,True,Soleado,100,3.6883269975851833
Oeste,Turba,Maiz,160.86407391625966,33.29066027326833,True,True,Soleado,72,4.675152817382472
Este,Calcáreo,Cebada,573.0377662907366,38.13531497110122,True,False,Soleado,62,4.789191441253753
Oeste,Turba,Cebada,594.5108782005777,24.640479890708125,False,True,Lluvioso,110,5.392463298532439
Sur,Siltoso,Trigo,502.3929330143545,26.96710111627595,True,True,Nublado,75,6.049377013518407
Oeste,Arcilloso,Maiz,941.2773090216745,35.822418093087634,False,False,Nublado,63,4.729968175377145
Oeste,Siltoso,Maiz,663.6789319498829,38.96842735339872,False,False,Lluvioso,108,3.3223260411781737
Norte,Siltoso,Maiz,408.4380055923748,27.904851434974898,False,True,Lluvioso,93,4.142714270378653
Este,Siltoso,Trigo,554.8928835463812,38.57480779336581,True,True,Soleado,141,6.786207079053519
Sur,Siltoso,Trigo,812.7715616437928,19.90059587103713,True,False,Soleado,133,6.378598712209185
Este,Siltoso,Maiz,821.262365773516,22.707338152580483,False,False,Nublado,72,4.532217942746044
Este,Franco,Maiz,607.9102640818905,37.72346703824731,False,False,Lluvioso,100,3.654724803682405
Sur,Franco,Cebada,680.8040113977455,37.04832875776013,True,False,Lluvioso,90,5.1798914489218255
Este,Arenoso,Maiz,522.1056957087253,37.92244016620623,True,True,Lluvioso,120,5.106438097747458
Este,Calcáreo,Trigo,633.8859933243683,28.891648487836385,False,False,Soleado,88,3.764640064466798
Este,Calcáreo,Maiz,949.6962669130768,39.19319382300341,False,True,Lluvioso,134,6.412749072715143
Oeste,Arenoso,Cebada,692.3535286019254,24.65976574538655,False,True,Nublado,117,5.519966415807362
Oeste,Arcilloso,Cebada,643.4004702988367,29.460992970636525,True,False,Soleado,111,5.146187854726993
Norte,Franco,Maiz,645.4846300637297,26.356825486912825,False,False,Soleado,113,3.4400951852955184
Sur,Franco,Maiz,549.161765253288,38.34119417437908,True,True,Soleado,131,5.267702208486503
Sur,Arenoso,Cebada,620.5467678952442,25.653213200833328,False,False,Lluvioso,133,2.566101003094956
Norte,Franco,Cebada,276.5439025510619,31.472349433680684,True,False,Soleado,133,3.087943741706339
Sur,Franco,Cebada,680.8606934001418,24.260719374818905,False,False,Lluvioso,102,3.284502805401502
Norte,Arenoso,Trigo,910.8766775955056,28.586510514706337,False,True,Soleado,148,6.296492942816816
Norte,Franco,Trigo,692.6856594746603,16.040226027614647,False,True,Soleado,111,5.672958081854123
Sur,Franco,Cebada,594.8608333867601,31.87409110173268,False,False,Nublado,144,3.365297613658785
Oeste,Franco,Maiz,471.3106142348693,21.71982467292652,False,False,Nublado,138,2.944880396556723
Sur,Franco,Maiz,821.5108809413196,34.869710610463386,False,True,Soleado,143,6.763301296314749
Sur,Turba,Trigo,848.7708989418941,37.1982063477076,False,False,Lluvioso,136,4.334455849345016
Este,Arenoso,Cebada,484.65773650427104,30.32094524841931,False,False,Lluvioso,149,3.3912830959460365
Sur,Turba,Maiz,454.6109426726824,34.103597266291096,True,True,Lluvioso,93,5.545382709674485
Norte,Arenoso,Trigo,351.6625326309535,28.85243661225612,False,True,Nublado,136,2.705749651779618
Este,Calcáreo,Cebada,826.4293646249811,23.40320386074311,False,False,Lluvioso,89,4.693750027812154
Oeste,Arcilloso,Cebada,296.4334013765264,21.70319137065828,True,True,Soleado,134,5.381235261855703
Norte,Arenoso,Cebada,273.2008561049646,23.576529636317424,False,False,Nublado,100,2.1027315775064594
Norte,Arcilloso,Trigo,447.36976592413424,37.5835447272253,True,False,Soleado,133,5.668416453318384
Este,Franco,Trigo,550.1472268169127,15.167704252550942,True,True,Lluvioso,91,5.652076210624409
Norte,Franco,Maiz,712.9927361301723,16.776186710881184,False,True,Nublado,90,4.908516944210294
Sur,Calcáreo,Trigo,568.1162182646817,31.3560418191028,True,True,Lluvioso,61,6.64381676026647
Este,Calcáreo,Trigo,736.5687811454948,39.59055978179738,False,False,Soleado,61,4.796909154296604
Oeste,Arcilloso,Trigo,869.9316110866855,17.11138690602963,True,False,Soleado,135,6.235006309325727
Este,Franco,Cebada,967.9877174614236,19.717133736926925,False,False,Lluvioso,78,5.155614860518228
Oeste,Arenoso,Cebada,619.6880974848575,26.64570188161771,True,False,Soleado,63,5.381545671051948
Norte,Calcáreo,Maiz,333.4169460921611,29.687383429304088,False,False,Soleado,121,1.8803136127224955
Norte,Franco,Trigo,754.3522880084771,19.26313602251409,False,False,Nublado,99,4.3337029796625846
Oeste,Turba,Cebada,228.1515311956226,20.005675125211944,True,True,Nublado,138,4.508208562174862
Este,Siltoso,Maiz,603.9492724790437,19.56296424986607,False,False,Soleado,114,3.770239355616434
Este,Franco,Maiz,426.6053427849504,22.622198141209992,True,False,Nublado,107,4.463544437812828
Este,Franco,Cebada,540.4109567797361,29.20118534760374,False,False,Lluvioso,136,3.969912642786987
Este,Turba,Trigo,807.8436944253046,33.568654747144905,False,True,Soleado,140,5.896412433453531
Sur,Turba,Trigo,923.2742617277912,17.083608817947436,True,False,Soleado,115,7.110994185134261
Norte,Arenoso,Trigo,418.2971474705549,26.60862691249024,True,True,Lluvioso,105,5.35061490087093
Este,Turba,Maiz,620.3774941196596,29.5896372952039,False,True,Soleado,78,4.306317596549569
Norte,Arcilloso,Cebada,469.6658501795157,38.32785545612892,False,False,Soleado,100,3.3324149462144983
Este,Franco,Maiz,554.5411512931486,38.78320236455831,False,False,Lluvioso,107,3.061679298569847
Sur,Arcilloso,Cebada,144.44465400066014,33.248743667592386,True,True,Soleado,125,4.30685325923387
Sur,Franco,Maiz,809.0582625811375,23.775036806575702,False,True,Soleado,133,5.374557306069706
Este,Turba,Trigo,633.1265797003216,30.86174179722221,True,True,Lluvioso,88,7.053547419292143
Oeste,Franco,Cebada,769.3654762847584,24.533204106494694,True,False,Soleado,76,6.270948394517229
Oeste,Turba,Cebada,757.9609088696616,29.587300981418515,False,True,Soleado,85,5.247044284191862
Oeste,Siltoso,Trigo,499.5816137196317,23.74571370776365,True,False,Soleado,86,4.521261236960297
Norte,Arenoso,Trigo,216.4349234017988,22.39115137802268,True,True,Nublado,128,3.0338410242863
Este,Arenoso,Trigo,737.7397736230033,27.302003226249244,True,False,Soleado,96,4.654209995417687
Este,Franco,Cebada,848.5232122689804,24.65672778685825,True,True,Nublado,82,7.123808375842849
Sur,Turba,Maiz,307.88968557602817,32.55048949146576,False,False,Nublado,107,2.663043889486933
Oeste,Siltoso,Cebada,353.7404997078024,38.533468036528014,True,True,Soleado,137,4.912140023773266
Este,Turba,Cebada,633.2724621923628,21.54068469183821,True,True,Nublado,144,6.368308739681359
Oeste,Siltoso,Maiz,823.2645535830939,15.706260825978456,True,False,Soleado,76,5.999538570258576
Norte,Arenoso,Trigo,444.904492851092,31.57503742603601,False,True,Lluvioso,114,4.157546335780231
Norte,Arenoso,Cebada,464.1786272011658,36.83886244388709,False,False,Lluvioso,66,1.011311166431744
Sur,Arenoso,Trigo,774.1116099200985,37.87091003800716,True,True,Lluvioso,98,7.022590489250383
Este,Franco,Cebada,849.837584472463,26.973956528497894,False,True,Soleado,138,5.413919525649064
Oeste,Arcilloso,Cebada,980.2881235549658,20.275399009552764,False,False,Nublado,141,4.813099378365706
Este,Siltoso,Cebada,420.6689758246853,22.788213895935417,False,True,Nublado,124,4.765688848502705
Norte,Franco,Maiz,530.609770672055,15.675341826114584,False,True,Lluvioso,107,4.031751215917868
Norte,Franco,Maiz,306.142465675242,22.03403885307882,True,False,Soleado,92,3.8154792801125423
Sur,Calcáreo,Cebada,651.4244536323093,31.30200833849008,False,False,Lluvioso,62,4.21931789287101
Sur,Siltoso,Maiz,410.0940762934654,26.25223036328885,False,False,Soleado,103,3.265041243918166
Oeste,Siltoso,Trigo,585.5296368869974,16.81079712000261,True,False,Nublado,120,4.822579605882521
Oeste,Turba,Maiz,581.8759057831305,20.833503956237728,False,False,Soleado,146,2.928993972265578
Oeste,Calcáreo,Trigo,591.8681510334413,26.524482783728736,True,True,Lluvioso,62,6.598874752280925
Sur,Calcáreo,Maiz,330.49057331539086,32.070927053667546,True,False,Lluvioso,66,4.124834357535358
Norte,Siltoso,Trigo,171.9112651167899,21.58898497293981,True,False,Soleado,137,2.766659026778851
Oeste,Calcáreo,Trigo,238.6000218597888,31.68409394213841,True,False,Soleado,136,2.932617453791252
Oeste,Arenoso,Maiz,321.3671669610744,39.57711832268859,False,True,Soleado,119,2.9322832585664336
Sur,Franco,Cebada,952.3500618760504,39.88442635895163,True,True,Nublado,121,8.684314406137258
Oeste,Calcáreo,Cebada,417.8664459146166,24.57462008657513,True,False,Nublado,117,3.620127774008145
Oeste,Turba,Trigo,996.391371633394,27.72166264170186,False,False,Soleado,135,5.777125453554221
Oeste,Franco,Maiz,529.5595397243674,19.850225967672426,True,True,Nublado,125,5.449117099589344
Este,Calcáreo,Maiz,817.0286044664655,35.84914613052726,True,False,Nublado,104,6.160875272607363
Oeste,Turba,Trigo,290.21789211509497,20.01938370588443,True,True,Soleado,69,4.132995090097427
Este,Turba,Trigo,336.841599225292,29.56621224807938,False,False,Nublado,129,1.9656825988108504
Norte,Siltoso,Trigo,365.2766405881149,19.91347010171444,True,False,Lluvioso,97,5.084291298475956
Este,Calcáreo,Cebada,289.59203235880545,24.201292368339,False,True,Lluvioso,147,3.240468405059868
Norte,Calcáreo,Maiz,421.563820051473,29.504914218110024,True,True,Nublado,115,6.408149401798989
Sur,Turba,Cebada,250.04817860361567,22.99928146178118,True,True,Soleado,73,4.522638949037791
Norte,Siltoso,Cebada,160.60294895507803,16.68563267416244,False,True,Nublado,80,2.613323344212988
Norte,Siltoso,Trigo,423.2608028246716,24.99285752067357,True,False,Lluvioso,137,4.402057203677763
Oeste,Arcilloso,Maiz,993.3792272323276,20.2350978339063,False,False,Lluvioso,120,5.862959527978538
Norte,Siltoso,Maiz,957.6372398078478,21.602102116452627,True,True,Soleado,93,8.167109414711097
Oeste,Arcilloso,Trigo,551.8693946477629,39.41338804716068,True,False,Lluvioso,144,4.992329897977499
Oeste,Arcilloso,Maiz,990.8077926713772,19.031821617420576,True,False,Lluvioso,82,7.0078975161104005
Este,Siltoso,Cebada,798.6475645906042,18.779529891009084,False,True,Soleado,79,5.4126336124043855
Oeste,Calcáreo,Trigo,913.8902914792336,18.29655800784359,True,False,Lluvioso,96,5.8065441111004645
Oeste,Franco,Cebada,261.8474802584022,29.554532230727617,True,True,Soleado,123,3.699900258781258
Sur,Franco,Maiz,884.2754223764483,30.220565155713324,False,False,Soleado,117,5.2223340036699
Norte,Franco,Cebada,743.5976024110158,16.7901381908711,True,True,Lluvioso,116,7.40896604236215
Este,Calcáreo,Maiz,290.2641050627425,21.86839941421632,False,False,Nublado,117,0.896702644081687
Este,Arenoso,Trigo,296.4986722424545,29.26378772159872,False,True,Lluvioso,96,2.5467678654584107
Oeste,Arcilloso,Maiz,503.7017154805976,19.39346292529385,True,True,Soleado,78,4.7379619248658456
Oeste,Arcilloso,Maiz,123.06502912333129,29.87046240858277,True,False,Soleado,104,2.0916115920580887
Oeste,Calcáreo,Cebada,112.47380694871693,31.155128934176,False,False,Nublado,83,0.9419243412710848
Oeste,Turba,Trigo,869.2799183413478,33.65873100689628,False,True,Nublado,133,6.857399778315089
Oeste,Siltoso,Cebada,575.8510823909634,21.413947633236376,False,False,Lluvioso,78,3.4077981595938844
Oeste,Calcáreo,Trigo,542.1568182429139,30.959889140791383,False,True,Soleado,146,4.7129362037610125
Norte,Siltoso,Trigo,979.415442096087,27.41976238848753,True,True,Soleado,83,7.823610340815195
Oeste,Arenoso,Cebada,353.87753191486627,28.99509763464502,False,False,Nublado,78,2.9136976993489223
Sur,Calcáreo,Cebada,293.1342193579199,26.02106195816369,False,True,Soleado,132,2.773954826455068
Oeste,Franco,Trigo,879.4306234861316,19.3664903073306,True,False,Soleado,145,6.046045445039541
Este,Franco,Trigo,710.0258973967628,36.51054636768493,False,True,Lluvioso,61,4.696266251951254
Sur,Calcáreo,Cebada,155.31680053389374,25.39299210445582,False,True,Lluvioso,87,2.292252476777388
Norte,Turba,Trigo,118.6327646637354,18.39185270884171,True,True,Soleado,82,3.368973479999485
Oeste,Turba,Trigo,785.755948908468,36.610573499783726,False,False,Soleado,97,4.571406335758261
Oeste,Arenoso,Maiz,413.4875971462736,16.865803094907626,False,False,Soleado,78,2.0931133591607143
Sur,Siltoso,Trigo,696.0101957798397,32.11328216717334,False,False,Nublado,85,4.007758701667883
Sur,Arcilloso,Trigo,282.9921476065282,25.01469179593721,False,False,Lluvioso,139,2.1938562762427525
Norte,Arcilloso,Maiz,835.2348511435391,37.33473188281727,True,False,Soleado,73,7.0612957153263
Oeste,Arenoso,Maiz,182.5926058271132,39.51989734235809,True,True,Nublado,114,3.372240023106751
Sur,Calcáreo,Cebada,430.3260671603955,21.204066105608103,True,False,Soleado,80,4.567405201919338
Sur,Arenoso,Trigo,427.01364460244287,32.4502971246726,False,False,Soleado,138,2.9472280748745456
Oeste,Franco,Maiz,621.2034469162409,33.426221700844145,False,True,Soleado,116,4.445384467513559
Norte,Arcilloso,Cebada,577.48674465102,24.59851517625051,True,True,Lluvioso,92,6.0441295843584255
Norte,Siltoso,Cebada,134.51125314597044,22.395631191103284,False,True,Lluvioso,61,1.810461297844212
Sur,Siltoso,Cebada,546.7213526047293,16.458565050741917,False,True,Soleado,138,3.4678420761311464
Norte,Calcáreo,Maiz,861.0253494679774,25.48201532851549,True,True,Nublado,100,8.075647704212157
Norte,Arenoso,Trigo,192.02414110757297,33.209764659673574,True,False,Nublado,118,2.8908090618282327
Norte,Turba,Maiz,584.2750510279674,38.13866438342079,False,True,Nublado,148,4.476012967152025
